celeb_id,celeb_name,profession,famous_for,img_link,profile_link
nm0000158,Tom Hanks,Producer,Cast Away,"https://m.media-amazon.com/images/M/MV5BMTQ2MjMwNDA3Nl5BMl5BanBnXkFtZTcwMTA2NDY3NQ@@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000158
nm0000124,Jennifer Connelly,Actress,A Beautiful Mind,"https://m.media-amazon.com/images/M/MV5BNWM0OTlhYmQtZWI0NS00NzM0LWE5YjItMWZmYzkzY2FmNTc2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000124
nm0000201,Michelle Pfeiffer,Actress,What Lies Beneath,"https://m.media-amazon.com/images/M/MV5BMTUzNjI0Njc5NF5BMl5BanBnXkFtZTYwOTM2MjYz._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000201
nm7821296,Tilly Keeper,Actress,EastEnders,"https://m.media-amazon.com/images/M/MV5BMmE5NzA1YjUtNGU0Yi00MTk2LWE2ZTQtZTQwMWVmZDg3MDRlXkEyXkFqcGdeQXVyNjI4MjA4OTc@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7821296
nm4141252,Lily James,Actress,Cinderella,"https://m.media-amazon.com/images/M/MV5BMTgxMjM2NTAyMV5BMl5BanBnXkFtZTgwOTU4NjU2NDE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4141252
nm0000229,Steven Spielberg,Producer,Schindler's List,"https://m.media-amazon.com/images/M/MV5BMTY1NjAzNzE1MV5BMl5BanBnXkFtZTYwNTk0ODc0._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000229
nm3584268,James Norton,Actor,Little Women,"https://m.media-amazon.com/images/M/MV5BMjc2Mzg5MjgxNF5BMl5BanBnXkFtZTgwODY4MDA1MDE@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3584268
nm6616259,Tati Gabrielle,Actress,Uncharted,"https://m.media-amazon.com/images/M/MV5BNjM5NDk3NDM4NV5BMl5BanBnXkFtZTgwMzU4Mzc1NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6616259
nm0000206,Keanu Reeves,Actor,The Matrix,"https://m.media-amazon.com/images/M/MV5BNGJmMWEzOGQtMWZkNS00MGNiLTk5NGEtYzg1YzAyZTgzZTZmXkEyXkFqcGdeQXVyMTE1MTYxNDAw._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000206
nm0174403,Kerry Condon,Actress,"Three Billboards Outside Ebbing, Missouri","https://m.media-amazon.com/images/M/MV5BMTY5NjgyNDU3OV5BMl5BanBnXkFtZTgwNzA4NDczNjE@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0174403
nm3485845,Adam Driver,Actor,Star Wars: Episode VII - The Force Awakens,"https://m.media-amazon.com/images/M/MV5BYThiYmU0ODAtNjZkMC00OTBiLWE5NzgtMDY3YjMwYTg5NWJjXkEyXkFqcGdeQXVyMTUwOTY2MDYx._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3485845
nm0147147,Henry Cavill,Actor,Man of Steel,"https://m.media-amazon.com/images/M/MV5BODI0MTYzNTIxNl5BMl5BanBnXkFtZTcwNjg2Nzc0NA@@._V1_UY209_CR18,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0147147
nm2295540,Natalie Morales,Actress,Parks and Recreation,"https://m.media-amazon.com/images/M/MV5BZjllYTE1MGMtN2NlZi00OGJmLWFkM2EtNDYxNGY4YWNhYzc3XkEyXkFqcGdeQXVyMTI5NDg4ODE@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2295540
nm0000288,Christian Bale,Actor,The Dark Knight,"https://m.media-amazon.com/images/M/MV5BMTkxMzk4MjQ4MF5BMl5BanBnXkFtZTcwMzExODQxOA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000288
nm10128408,Emma Corrin,Actress,The Crown,"https://m.media-amazon.com/images/M/MV5BMGViYjI5MmQtYThkYi00ZGExLTgzMWYtMzZhNDViNDc1NGIwXkEyXkFqcGdeQXVyMTEyMzgzOTcz._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm10128408
nm1988575,Lauren London,Actress,ATL,"https://m.media-amazon.com/images/M/MV5BMTQ4MTkzNTg4M15BMl5BanBnXkFtZTYwMjUzMTE1._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1988575
nm0268199,Colin Farrell,Actor,The Lobster,"https://m.media-amazon.com/images/M/MV5BMTg4NzM5NDk0MV5BMl5BanBnXkFtZTcwNzAzMTUxNw@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0268199
nm0000701,Kate Winslet,Actress,Titanic,"https://m.media-amazon.com/images/M/MV5BODgzMzM2NTE0Ml5BMl5BanBnXkFtZTcwMTcyMTkyOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000701
nm2410822,Cody Anthony,Actor,The Catch,"https://m.media-amazon.com/images/M/MV5BODRmODBjN2YtMGY0Ny00YjE1LTlmZTEtM2UxMjczM2JhZDJkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR116,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2410822
nm0796117,M. Night Shyamalan,Producer,Lady in the Water,"https://m.media-amazon.com/images/M/MV5BMTczMTA5OTMxMl5BMl5BanBnXkFtZTcwMDA4NDg1Mw@@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0796117
nm0792263,Taylor Sheridan,Writer,Hell or High Water,"https://m.media-amazon.com/images/M/MV5BMTU3NDUyMzE2OF5BMl5BanBnXkFtZTcwMTc0MDQ3MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0792263
nm0577982,Harry Melling,Actor,Harry Potter and the Sorcerer's Stone,"https://m.media-amazon.com/images/M/MV5BZjQ3OGE3MGUtZmViOC00N2M2LTlmNmMtMmZiZDUwYTcyMzUxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0577982
nm3526370,Brianne Howey,Actress,The Passage,"https://m.media-amazon.com/images/M/MV5BNzg4NWFkMWYtNTU5NC00MWU3LWIyMzUtNTYxZGVjMDBkMTdhXkEyXkFqcGdeQXVyMjg5MTA0NDI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3526370
nm5999355,Jonah Hauer-King,Actor,Little Women,"https://m.media-amazon.com/images/M/MV5BZjdhNzg5ZjYtY2M1Mi00OTk1LWFhNDQtOWJjNGU1Nzg2MGIzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5999355
nm2858875,Sydney Sweeney,Actress,Euphoria,"https://m.media-amazon.com/images/M/MV5BOTVjOTkxNjMtNDJiYS00YzEzLThmZTItZjJhM2E4NWQyM2Q2XkEyXkFqcGdeQXVyNzM1NTU0NA@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2858875
nm0005336,Sheryl Lee Ralph,Actress,Oliver & Company,"https://m.media-amazon.com/images/M/MV5BMjIxMTUzNjcwM15BMl5BanBnXkFtZTcwNzM1MTU0Nw@@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005336
nm7607873,Stefanie Martini,Actress,Prime Suspect 1973,"https://m.media-amazon.com/images/M/MV5BZjg4ZDI3NDAtMDQ3NC00YThmLTljYjEtYWQ3YmY4YzIwMDg2XkEyXkFqcGdeQXVyNTY0MjAxMzk@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7607873
nm5085683,Mckenna Grace,Actress,Gifted,"https://m.media-amazon.com/images/M/MV5BMjdhZTJiNDMtM2M4Ni00ODNjLWE3ZmEtZjcyOWEzODJjMTc3XkEyXkFqcGdeQXVyMzQxNjUxMDE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5085683
nm2057859,Andrea Riseborough,Actress,Birdman or (The Unexpected Virtue of Ignorance),"https://m.media-amazon.com/images/M/MV5BMTU5MTUzNDAwN15BMl5BanBnXkFtZTcwMjA0NjcyNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2057859
nm0005224,Alex Meneses,Actress,The Wall of Mexico,"https://m.media-amazon.com/images/M/MV5BMjIwMDhmMDktYzFjMS00ZjY1LTk0OGMtZGIyOTNiZGEzOWZkXkEyXkFqcGdeQXVyMTEzNjc3MDQ5._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005224
nm0000230,Sylvester Stallone,Actor,Rocky,"https://m.media-amazon.com/images/M/MV5BMTQwMTk3NDU2OV5BMl5BanBnXkFtZTcwNTA3MTI0Mw@@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000230
nm2681284,Jessica De Gouw,Actress,Underground,"https://m.media-amazon.com/images/M/MV5BMTY0MzY0MDM5N15BMl5BanBnXkFtZTgwOTI4Njk4MTE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2681284
nm5557379,Chloe East,Actress,The Fabelmans,"https://m.media-amazon.com/images/M/MV5BNjBkNmEwNzQtZjEwNC00NWMxLWI3OWMtNmUxYjU1YzRjOWJiXkEyXkFqcGdeQXVyMTk2MDI4NTg@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5557379
nm0005351,Ryan Reynolds,Actor,Deadpool 2,"https://m.media-amazon.com/images/M/MV5BODFmN2VmZmEtYTRjZi00ZjY1LTgxYjQtODMyNDI3ZDk4ZTJiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005351
nm0000224,Alicia Silverstone,Actress,Clueless,"https://m.media-amazon.com/images/M/MV5BZDI5ODc5NzItNTJhYS00YWRkLTljMGMtYTM4YTgzMWY5MzYzXkEyXkFqcGdeQXVyMTEzNjc3MDQ5._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000224
nm3154303,Timothée Chalamet,Actor,Call Me by Your Name,"https://m.media-amazon.com/images/M/MV5BNThiOTM4NTAtMDczNy00YzlkLWJhNTEtZTZhNDVmYzlkZWI0XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR68,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3154303
nm0000706,Michelle Yeoh,Actress,Everything Everywhere All at Once,"https://m.media-amazon.com/images/M/MV5BMTg0NTI0NDkzOF5BMl5BanBnXkFtZTcwMjYwMTIwNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000706
nm6096118,Sophia Lillis,Actress,It,"https://m.media-amazon.com/images/M/MV5BMzc2OWYyZjctMzNjZi00ZmM4LTliZGYtOGMzYWUzNWY3NzdjXkEyXkFqcGdeQXVyMTA1ODAyOTI1._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6096118
nm4726634,Haley Lu Richardson,Actress,Five Feet Apart,"https://m.media-amazon.com/images/M/MV5BNDNhMTgwNzAtYzNiZC00MTRiLTg1M2ItYjA1OTNmZjRiYWU3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4726634
nm2605345,Gemma Arterton,Actress,Prince of Persia: The Sands of Time,"https://m.media-amazon.com/images/M/MV5BOTAwNTMwMzE5OF5BMl5BanBnXkFtZTgwMjYwNzI2MjE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2605345
nm1023018,Kelly Carlson,Actress,The Marine,"https://m.media-amazon.com/images/M/MV5BMTg0NzE4NDQ2Nl5BMl5BanBnXkFtZTcwNjM1MTkyMQ@@._V1_UY209_CR39,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1023018
nm1982597,Rihanna,Actress,Battleship,"https://m.media-amazon.com/images/M/MV5BMzVkMTUzNjMtMjYwNC00MmI4LTk0NWQtMGI0MmM1YzIyZjI3XkEyXkFqcGdeQXVyOTAyMDgxODQ@._V1_UY209_CR34,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1982597
nm5172636,Keleigh Sperry,Actress,Taylor Swift Feat. Chris Stapleton: I Bet You Think About Me (Taylor's Version),"https://m.media-amazon.com/images/M/MV5BMTUwOTc3MTM5MV5BMl5BanBnXkFtZTgwNTg1NDA5MzI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5172636
nm1706767,Jonah Hill,Actor,21 Jump Street,"https://m.media-amazon.com/images/M/MV5BMTUyNDU0NzAwNl5BMl5BanBnXkFtZTcwMzQxMzIzNw@@._V1_UY209_CR19,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1706767
nm0004802,Linda Cardellini,Actress,Scooby-Doo,"https://m.media-amazon.com/images/M/MV5BMTQ2MDM4MTM2NF5BMl5BanBnXkFtZTgwMTM4MjYyMDE@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0004802
nm6526717,Adam Basil,Actor,The Last of Us,"https://m.media-amazon.com/images/M/MV5BODA5OGM3MTAtODlkOS00YTdlLTlmOTMtMzFlNDA5MWFkNzY0XkEyXkFqcGdeQXVyNTI5NTU5MTA@._V1_UY209_CR7,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6526717
nm2225369,Jennifer Lawrence,Actress,The Hunger Games,"https://m.media-amazon.com/images/M/MV5BOTU3NDE5MDQ4MV5BMl5BanBnXkFtZTgwMzE5ODQ3MDI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2225369
nm0430107,Michael B. Jordan,Actor,Black Panther,"https://m.media-amazon.com/images/M/MV5BMjExOTY3NzExM15BMl5BanBnXkFtZTgwOTg1OTAzMTE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0430107
nm0177896,Bradley Cooper,Actor,A Star Is Born,"https://m.media-amazon.com/images/M/MV5BMjM0OTIyMzY1M15BMl5BanBnXkFtZTgwMTg0OTE0NzE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0177896
nm0424060,Scarlett Johansson,Actress,Lost in Translation,"https://m.media-amazon.com/images/M/MV5BMTM3OTUwMDYwNl5BMl5BanBnXkFtZTcwNTUyNzc3Nw@@._V1_UY209_CR16,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0424060
nm0005109,Mila Kunis,Actress,Black Swan,"https://m.media-amazon.com/images/M/MV5BODQyNTQyNzY4MV5BMl5BanBnXkFtZTcwODg5MDA3MQ@@._V1_UY209_CR17,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005109
nm0914612,Emma Watson,Actress,The Perks of Being a Wallflower,"https://m.media-amazon.com/images/M/MV5BMTQ3ODE2NTMxMV5BMl5BanBnXkFtZTgwOTIzOTQzMjE@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0914612
nm1788739,Sosie Bacon,Actress,Smile,"https://m.media-amazon.com/images/M/MV5BNTZjZTU2N2QtMzc0Zi00NzFkLWIwYjUtZjE5MTJmZWY5MDI3XkEyXkFqcGdeQXVyMTAwODcwMjE3._V1_UY209_CR52,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1788739
nm1854269,Diane Morgan,Actress,Mandy,"https://m.media-amazon.com/images/M/MV5BN2M4MGM3NjItNDMyNC00ZjVmLWFkNTctNjAzODcyZGVjNzhlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY209_CR44,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1854269
nm0000126,Kevin Costner,Actor,The Postman,"https://m.media-amazon.com/images/M/MV5BMTY1ODkwMTQxOF5BMl5BanBnXkFtZTcwNzkwNDcyMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000126
nm1790970,Jessica Williams,Actress,Shrinking,"https://m.media-amazon.com/images/M/MV5BODdlYmYyZTktOGVhZS00ZWNiLWI3MDYtYWMyYWU0MjBhYzA1XkEyXkFqcGdeQXVyNTI5NzMwNQ@@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1790970
nm0005458,Jason Statham,Actor,Crank,"https://m.media-amazon.com/images/M/MV5BMTkxMzk2MDkwOV5BMl5BanBnXkFtZTcwMDAxODQwMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005458
nm0000949,Cate Blanchett,Actress,Carol,"https://m.media-amazon.com/images/M/MV5BMTc1MDI0MDg1NV5BMl5BanBnXkFtZTgwMDM3OTAzMTE@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000949
nm4926180,Alba Baptista,Actress,Warrior Nun,"https://m.media-amazon.com/images/M/MV5BNmMwZWMxZTgtMzg4Mi00ZjEyLWI2MjEtZGNmNTFmN2JkYWQwXkEyXkFqcGdeQXVyNzc4Nzk0Mzk@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4926180
nm0000354,Matt Damon,Actor,Good Will Hunting,"https://m.media-amazon.com/images/M/MV5BMTM0NzYzNDgxMl5BMl5BanBnXkFtZTcwMDg2MTMyMw@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000354
nm1788146,Julia Ling,Actress,Tactical Girl,"https://m.media-amazon.com/images/M/MV5BZTkzM2NiZDgtNDU0Yi00YWY0LTg1ZjMtODRkZGU2Mjk0ZGYyXkEyXkFqcGdeQXVyNDY1MzgxNw@@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1788146
nm1631269,Chloë Grace Moretz,Actress,Kick-Ass,"https://m.media-amazon.com/images/M/MV5BNjBlZTljOTctZmJjZS00YzE0LWE5NTUtMzA2MTE1MGQwMDFhXkEyXkFqcGdeQXVyMTYxNjg0Njgy._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1631269
nm1083271,Megan Fox,Actress,Transformers,"https://m.media-amazon.com/images/M/MV5BMTc5MjgyMzk4NF5BMl5BanBnXkFtZTcwODk2OTM4Mg@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1083271
nm0942247,Bonnie Wright,Actress,Harry Potter and the Deathly Hallows: Part 2,"https://m.media-amazon.com/images/M/MV5BMTMyMDAzODEzNV5BMl5BanBnXkFtZTcwMzk0OTY4NQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0942247
nm4834815,Monica Barbaro,Actress,Top Gun: Maverick,"https://m.media-amazon.com/images/M/MV5BNjUwNzU5ZDktMDAzMy00NjExLWEwMzgtY2MxNjM2MTM0ODczXkEyXkFqcGdeQXVyMTI2Nzk2ODk3._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4834815
nm4422686,Barry Keoghan,Actor,The Killing of a Sacred Deer,"https://m.media-amazon.com/images/M/MV5BMTcyNzEzMjY4NV5BMl5BanBnXkFtZTgwOTMzOTA5MjI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4422686
nm0001549,Rita Moreno,Actress,West Side Story,"https://m.media-amazon.com/images/M/MV5BMTkyMzI4ODExM15BMl5BanBnXkFtZTcwNjkzNDEzNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001549
nm0000226,Will Smith,Producer,The Fresh Prince of Bel-Air,"https://m.media-amazon.com/images/M/MV5BNTczMzk1MjU1MV5BMl5BanBnXkFtZTcwNDk2MzAyMg@@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000226
nm0484178,Sarah Lancaster,Actress,Chuck,"https://m.media-amazon.com/images/M/MV5BNjUxYjM2MTYtMTRjMS00YzNiLWJhMzktMzhlZjE5YWY1Zjg0XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0484178
nm1017334,Juno Temple,Actress,Atonement,"https://m.media-amazon.com/images/M/MV5BYmNhOGE0NDQtNmUxZi00YmZmLTllNjgtM2QwODYzYzM0ZmRhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1017334
nm0000190,Matthew McConaughey,Actor,Dallas Buyers Club,"https://m.media-amazon.com/images/M/MV5BMTg0MDc3ODUwOV5BMl5BanBnXkFtZTcwMTk2NjY4Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000190
nm2142336,Riley Keough,Actress,Mad Max: Fury Road,"https://m.media-amazon.com/images/M/MV5BMTY2Nzc1ODkzMF5BMl5BanBnXkFtZTgwMDUwNjE5MDI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2142336
nm1289434,Emily Blunt,Actress,Edge of Tomorrow,"https://m.media-amazon.com/images/M/MV5BMTUxNDY4MTMzM15BMl5BanBnXkFtZTcwMjg5NzM2Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1289434
nm0000097,Pamela Anderson,Actress,Barb Wire,"https://m.media-amazon.com/images/M/MV5BYjQ5MDkyMGEtYmI0OS00MmM2LWE0MmEtZmQ2NjA5MzYyYTFjXkEyXkFqcGdeQXVyNjIwMTQzOTU@._V1_UY209_CR37,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000097
nm3239803,Kaitlyn Dever,Actress,Booksmart,"https://m.media-amazon.com/images/M/MV5BZDcyZTNjM2ItM2UyMC00YjdkLTk3MmEtZDk2Y2NiMWQ3NWY2XkEyXkFqcGdeQXVyMTk5MzgwMDM@._V1_UY209_CR2,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3239803
nm1965525,Anna Hopkins,Actress,The Expanse,"https://m.media-amazon.com/images/M/MV5BZDlkN2JjZTgtNjVlNy00MDJmLWI2NTEtNjE5NTIwYzc3NTZjXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1965525
nm0362766,Tom Hardy,Actor,Inception,"https://m.media-amazon.com/images/M/MV5BMTQ3ODEyNjA4Nl5BMl5BanBnXkFtZTgwMTE4ODMyMjE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0362766
nm0503567,Logan Lerman,Actor,The Perks of Being a Wallflower,"https://m.media-amazon.com/images/M/MV5BODcyMTE4MTU0Ml5BMl5BanBnXkFtZTgwMjg2ODE5MDI@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0503567
nm1775091,Danai Gurira,Actress,Black Panther,"https://m.media-amazon.com/images/M/MV5BNjYyNjg1OTU1M15BMl5BanBnXkFtZTgwNzYyNTkzMDI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1775091
nm0788335,Michael Shannon,Actor,Take Shelter,"https://m.media-amazon.com/images/M/MV5BMjE0NzM5MTc5OF5BMl5BanBnXkFtZTgwMjc3ODYxODE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0788335
nm0000375,Robert Downey Jr.,Actor,Iron Man,"https://m.media-amazon.com/images/M/MV5BNzg1MTUyNDYxOF5BMl5BanBnXkFtZTgwNTQ4MTE2MjE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000375
nm0001191,Adam Sandler,Actor,The Waterboy,"https://m.media-amazon.com/images/M/MV5BMjQyNzM2MjM1Ml5BMl5BanBnXkFtZTcwMDE5NjI3Mg@@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001191
nm0000243,Denzel Washington,Actor,Fences,"https://m.media-amazon.com/images/M/MV5BMjE5NDU2Mzc3MV5BMl5BanBnXkFtZTcwNjAwNTE5OQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000243
nm0597388,Jason Momoa,Actor,Aquaman,"https://m.media-amazon.com/images/M/MV5BODJlNWQ4ZjUtYjRhNi00NGQ1LWE3YTItYjRmZGI3YzI4YTEyXkEyXkFqcGdeQXVyMTA2MDIzMDE5._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0597388
nm5611121,Millie Bobby Brown,Actress,Enola Holmes,"https://m.media-amazon.com/images/M/MV5BMjA5NzA0NzQzMF5BMl5BanBnXkFtZTgwMTQxNjUzNjM@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5611121
nm0702841,Ke Huy Quan,Actor,Everything Everywhere All at Once,"https://m.media-amazon.com/images/M/MV5BMmMyN2MxMjQtNDFjYi00MTE3LTgwYTMtZmQzODUyZGUwYmExXkEyXkFqcGdeQXVyMTM5NDUxMTA@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0702841
nm1429380,Britt Robertson,Actress,Tomorrowland,"https://m.media-amazon.com/images/M/MV5BMzM3NjAyNTQxOF5BMl5BanBnXkFtZTgwMDU2NDQ1ODE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1429380
nm4528025,Charlbi Dean,Actress,Triangle of Sadness,"https://m.media-amazon.com/images/M/MV5BMTgxNzc2MDY5MF5BMl5BanBnXkFtZTgwMTQyODgwNjE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4528025
nm0331516,Ryan Gosling,Actor,La La Land,"https://m.media-amazon.com/images/M/MV5BMTQzMjkwNTQ2OF5BMl5BanBnXkFtZTgwNTQ4MTQ4MTE@._V1_UY209_CR12,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0331516
nm0000545,Helen Mirren,Actress,The Queen,"https://m.media-amazon.com/images/M/MV5BMjA4MzY2ODU2MV5BMl5BanBnXkFtZTcwOTQ3ODY4OQ@@._V1_UY209_CR12,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000545
nm0935395,Katheryn Winnick,Actress,Vikings,"https://m.media-amazon.com/images/M/MV5BZWE3NGE3NWUtNDA4NC00ODYyLThmMTgtNjQ4Y2ZkYzdmMmQ5XkEyXkFqcGdeQXVyMTE1MzA3MTI@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0935395
nm0000134,Robert De Niro,Actor,Raging Bull,"https://m.media-amazon.com/images/M/MV5BMjAwNDU3MzcyOV5BMl5BanBnXkFtZTcwMjc0MTIxMw@@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000134
nm0334441,Holliday Grainger,Actress,Cinderella,"https://m.media-amazon.com/images/M/MV5BMTQxMDQ3OTY5M15BMl5BanBnXkFtZTcwODU3ODM4OA@@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0334441
nm0000182,Jennifer Lopez,Producer,Hustlers,"https://m.media-amazon.com/images/M/MV5BMTY0OTY3ODA3OV5BMl5BanBnXkFtZTcwMzMyMzQ1NQ@@._V1_UY209_CR21,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000182
